"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"
"69"	"chr16"	3037011	3037112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9251.98373560694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"70"	"chr6"	3135832	3135933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"71"	"chr16"	3166547	3166648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11854.1362616437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"72"	"chr6"	3176875	3176976	0	0	0	0	0	0	0	0	0	0	2113.6919717996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"73"	"chr12"	3242275	3242376	0	0	0	0	0	0	0	0	0	0	0	5186.95315399207	0	0	0	0	0	0	22290.8374249533	0	0	0	0	0	0	0	0	0	0	26052.3874519248	0	0	0	0	0	0	0	0	0	10145.0165891858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17054.0174244649
"74"	"chr18"	3297393	3297494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6565.96241015662	0	27766.6789376134	0	0	0	0	0	0	0	0	7119.70532456349	0	0	0	0	0	0	0	0	0	0	12800.9734019646	0	0	0	0	0	0	7564.03667495176	0	0	0	0	0	0	0	0	10349.7133809803	0	0	0	0	0	0	0	0	0	0	0	0
"75"	"chr16"	3371985	3372086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2909.75420833701	0	0	0	0	0	0
"76"	"chr10"	3395685	3395786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15890.4979663097	0	0	0	0	0	0	0	0	0	0	0	10905.1511583307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"77"	"chr4"	3410603	3410704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"78"	"chr18"	3450140	3450241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1870.05161696671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3542.30947101897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1400.66751574735	0	0	0	0	0	0	0
"79"	"chr7"	3482520	3482621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9952.15803989826	0	0	0	10073.1536026329	0	0	0	0	0	0	0	0	0	7558.02555528205	0	0	0	0	0	0	0	0	0	0	0	0	15333.139567426	0	0	0	0	0	0	0	0	0	0	0	0	0	4807.41999638289	0	0	0	0	0	0	3540.63459591519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"80"	"chr1"	3494774	3494875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12698.659376678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"81"	"chr6"	3518369	3518470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9952.15803989826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12699.1103730039	11788.9515908854	0	0	42979.2548481265	0	0	0	0
"82"	"chr19"	3520719	3520820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12777.6163061884	9952.15803989826	0	0	0	0	29839.0967553615	13034.3696511565	18577.3996817873	0	0	14183.1819103956	0	0	0	19542.8946500692	0	6011.31198330231	0	0	16338.8284870462	0	0	0	0	16980.7795647974	0	0	0	11854.1362616437	9954.36902819763	12698.659376678	0	0	0	0	0	0	0	0	0	0	12777.6163061884	0	11610.1708140813	13642.2804315985	0	0	11124.4090154299	0	13253.1636733544	0	0	20828.8679680186	0	0	0	0	0	0	12777.6163061884	0	0	19502.6775199598	0	0	0
"83"	"chr10"	3593970	3594071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"84"	"chr1"	3619149	3619250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8868.25963951438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43017.9748975438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"85"	"chr1"	3624830	3624931	0	0	0	10468.8274521976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638.706683052446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"86"	"chr17"	3647991	3648092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7803.14715697236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3948.81536016256	0	0	0	0	0	0	0	0	0	0	7834.18084191383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"87"	"chr18"	3666413	3666514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2656.73210326423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"88"	"chr6"	3748455	3748556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5661.97026778263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6057.84649355601	0	0	0	0	18147.9245661971	8249.77153556708	0	0	0	0	0	0	0	0	0	0	0	17054.0174244649
"89"	"chr4"	3757966	3758067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"90"	"chr10"	3777145	3777246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3249.80261691731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9221.06114534853	0	0	0	0	0	0	0
"91"	"chr4"	3781001	3781102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"92"	"chr1"	3796578	3796679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5895.33893498394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19794.0681535542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20828.8679680186	0	0	0	0	0	0	0	0	0	0	0	0	0
"93"	"chr20"	3846644	3846745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"94"	"chr19"	3852797	3852898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61043.0189954451	0	0	0	0	0	0	0	0	0	0	0	0	0
"95"	"chr1"	3870060	3870161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"96"	"chr11"	3905110	3905211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6325.55262681959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4202.00254724206	0	0	0	0	0	14560.8495174641	0
"97"	"chr9"	3962554	3962655	0	0	0	0	0	0	0	0	0	14748.8947878574	9511.61387310792	0	10987.9152506975	0	0	0	0	12151.6169884484	0	0	0	0	0	18209.5303811582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20828.8679680186	0	0	0	0	0	0	0	0	0	22641.0394197198	0	0	0
"98"	"chr7"	4006840	4006941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22290.8374249533	0	0	0	0	0	0	0	0	0	0	0	0	0	12917.9257513647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"99"	"chr5"	4029055	4029156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"100"	"chr16"	4142358	4142459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14329.4156882464	0	14155.6057501795	0	0	0	0	0	11206.3616487494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1013.93848728459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"101"	"chr19"	4212646	4212747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9952.15803989826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5271.61150948168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"102"	"chr12"	4321086	4321187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12611.8310955501	14329.4156882464	0	14155.6057501795	0	0	0	0	0	0	0	0	13533.9225189078	0	0	0	13265.1874845356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12777.6163061884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6303.00382087488	0	0	0	22641.0394197198	0	0	0
"103"	"chrY"	4344758	4344859	0	0	0	0	12447.9246095272	0	0	0	0	0	0	11132.9726232153	0	0	0	12398.0831485792	0	0	0	15645.0562957418	0	0	0	0	0	15820.2697781467	13761.8992793942	0	0	61753.8072934394	10257.3203964503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10120.8842029241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11088.6178330117	12018.54999097	0	0	0	0	0	0
"104"	"chr16"	4369092	4369193	0	0	0	0	10726.4031209774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15953.5764830784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2950.51146653625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"105"	"chr9"	4371240	4371341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"106"	"chr19"	4400659	4400760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"107"	"chr16"	4416642	4416743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4571.89550059979	0	0	0	0	0	0	0	0	0	2237.64842427186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8944.33141433185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8046.96102844277	0	0	0	0	0	0	0	0
"108"	"chr3"	4438470	4438571	0	0	0	10468.8274521976	0	0	0	0	0	0	0	12777.6163061884	0	0	0	0	0	0	0	0	0	0	8689.57976744239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7586.8442943542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"109"	"chr17"	4514336	4514437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"110"	"chr17"	4639061	4639162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"111"	"chr16"	4654213	4654314	0	0	0	0	0	0	0	0	0	0	9703.76768872607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"112"	"chr11"	4688383	4688484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"113"	"chr2"	4715282	4715383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16123.9865905089	0	0	0	0	0	0	0	0	11318.4252652368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"114"	"chr17"	4719867	4719968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10773.096427398	0	0	0	0	0	0	3917.09042095009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"115"	"chr3"	4722198	4722299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13642.2804315985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14560.8495174641	0
"116"	"chr7"	4725464	4725565	0	0	0	0	0	0	0	0	0	0	9703.76768872607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16819.4447115022	0	0	0	0	0	0	0	0	0	0	0	10318.1530327033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2413.99591183628	0	2409.1082379336	0	0	0	0	12395.767888523	0	0	0	0	0	4625.31684083775	0	0	9108.79578263299	0	0	0	0	0	0
"117"	"chr10"	4736219	4736320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"118"	"chr6"	4810067	4810261	0	0	4017.70409627928	0	4205.50907651674	0	0	0	4017.70409627928	0	0	0	10285.366051081	0	0	4017.70409627928	0	0	0	0	0	0	0	0	0	0	4459.66029141701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6849.85616414471	0	0	0	0	0	0	0	0	11804.5505777737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9231.87881777796	0
"119"	"chr4"	4838861	4838962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16123.9865905089	0	0	0	0	0	0	0	0	0	0	0	10719.9386288407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14560.8495174641	0
"120"	"chr5"	4862686	4862787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11512.5057808244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"121"	"chr3"	4905456	4905557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15324.4205401498	2413.99591183628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"122"	"chr3"	4906489	4906590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"123"	"chr17"	4934403	4934504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"124"	"chr17"	4997586	4997687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1103.5068032144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6509.47659234708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8016.12475401218	0	0	0	0	0	0	0	0	0	0	0
"125"	"chr16"	5033889	5033990	0	0	0	0	0	5819.50841667403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"126"	"chr6"	5082750	5082868	0	0	0	0	0	0	0	0	0	0	0	0	8074.92316617498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"127"	"chr6"	5143727	5143828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"128"	"chr3"	5161478	5161579	8729.26262502382	0	1391.62157790031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"129"	"chr6"	5260980	5261081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29839.0967553615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10275.9192455331	13534.200731204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12395.767888523	14602.990064212	0	0	0	0	15069.5806750026	0	0	0	0	0	0	0	0	0
"130"	"chr4"	5365893	5365994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6578.57473190516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2209.14675240783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"131"	"chr16"	5428980	5429081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10852.1443685766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6452.06367936876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"132"	"chr20"	5582455	5582556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"133"	"chr11"	5620777	5620878	0	0	0	0	0	0	0	0	0	0	8935.15242625349	11765.5278858972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12462.1848317038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8736.57521985026	0	11765.5278858972	0	10690.553323858	0	0	0	0	0	14849.9303809855	0	0	19179.0566438207	0	0	0	0	0	0	0	0	0	0	0	0	0
"134"	"chr7"	5642054	5642155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4692.20854008926	0	0	0	0	0	0	0	0	0	0	0	0	0	9379.94630023728	0	25292.4204184226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"135"	"chr17"	5694645	5694746	0	0	0	10054.2204243882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"136"	"chr9"	5869900	5870001	0	0	0	0	0	0	0	0	0	0	5764.61446855408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
