"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"
"70"	"chr6"	3135832	3135933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"71"	"chr16"	3166547	3166648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10809.6157434416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"72"	"chr6"	3176875	3176976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7277.76109459787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5829.79951744006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"73"	"chr12"	3242275	3242376	0	0	0	0	0	0	0	9347.88002640536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9346.18652795382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"74"	"chr18"	3297393	3297494	0	0	0	0	0	6023.29977808333	0	4422.65291571386	0	0	0	0	0	0	8883.36428824981	9278.6819771487	0	0	0	8286.26398186174	8022.47317648889	6420.21315675636	0	0	0	8581.41902023602	9768.83612528488	0	4658.11522155854	8426.65439383823	0	0	0	0	0	0	0	0	0	0	0	4147.89702509718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6716.01528680165	0	0	9000.76659774033	0	0	0	0	0	0	0	0	0	0
"75"	"chr16"	3371985	3372086	0	0	0	0	0	0	0	10151.9987383533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9341.81480795423	0	0	0	0	0	0	2560.60259616671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"76"	"chr10"	3395685	3395786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7629.92624072483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5158.2207199517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8337.5522168549	0	0	9164.88803689995	0	0	0	7545.01863843176	7362.5667743432	4973.78352350742	0
"77"	"chr4"	3410603	3410704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"78"	"chr18"	3450140	3450241	0	0	0	0	191.215865970593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7550.11947951532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	969.219876388798	8802.37945900069	0	0	0	0	0	0	0	0	0	0	0	1086.53295097366	0	0	0	906.921580556288	1067.39319031258	863.735460975789	0	0	0	1089.57738582211	797.942410312269	0	0	473.724557775303	0	0	0	0	0	0	3813.07393554739	0	0	0
"79"	"chr7"	3482520	3482621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8550.55738358513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9502.08113958215	0	0	0	0	0	0	0	0	8602.82715468685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"80"	"chr1"	3494774	3494875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6826.89161682707	0	0	0	0	0	0	0	0	0	0	0	0	7995.108580307	0	0	0	0	0	0	10473.0234202537	0	0	0	0	0	0	0	0	0	0	6984.47353152955	0	4761.33829792815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"81"	"chr6"	3518369	3518470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9942.28172195483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"82"	"chr19"	3520719	3520820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1811.16259662886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3926.26404272862	0	4533.17042684882	0	0	0	0	0	0	0
"83"	"chr10"	3593970	3594071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"84"	"chr1"	3619149	3619250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6775.08971332215	0	9144.98567070408	0	0	0	7633.25663635639	0	0	0	9942.28172195483	0	3813.52085037739	0	3977.15038099083	0	0	0	2249.86188578166	4138.98169407936	9070.54415705466	0	0	3407.42777219129	0	0	0
"85"	"chr1"	3624830	3624931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8046.90978507078	0	3286.92471240053	0	0	0	0	0	0	0	7269.77346322016	0	0	0	9170.60966401194	6716.01528680165	0	0	0	0	0	0	0	0	0	0	0	0	0
"86"	"chr17"	3647991	3648092	0	0	0	0	4015.53318538245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3132.38240784488	0	0	0	0	0	0	0	0	0	0	0	0	7362.22438453789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3143.25787620392	0	0	0	0	0	0
"87"	"chr18"	3666413	3666514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5983.25844241313	0	0	0	0	0	10473.0234202537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9942.28172195483	1797.37012682525	0	0	0	0	0	0	0	0	0	0	0	5192.27089096634	0	0	0
"88"	"chr6"	3748455	3748556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8286.26398186174	0	0	0	0	0	0	0	2758.8310879426	0	0	0	2772.6300565736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	954.165531383807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"89"	"chr4"	3757966	3758067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"90"	"chr10"	3777145	3777246	5545.26011315685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5734.57938706462	0	0	0	0	0	0	1327.71986467903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"91"	"chr4"	3781001	3781102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"92"	"chr1"	3796578	3796679	0	0	0	0	0	0	10803.6641554947	0	6979.37910793629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6117.44722234893	6963.92278238411	0	3320.63659358762	6007.11996392671	0	0	0	6922.98546846052	0	0	0	0	0	0	0	0	0	7258.53108334736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7481.32089969124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"93"	"chr20"	3846644	3846745	0	0	0	0	0	9465.185365554	0	0	0	0	0	0	7670.53839474256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"94"	"chr19"	3852797	3852898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4900.04860176	0	0	0	0	0
"95"	"chr1"	3870060	3870161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"96"	"chr11"	3905110	3905211	0	0	0	0	0	0	6524.98528203574	0	2007.76659269122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5043.03211574957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8620.71018078233	0	0	0	0	0	0	0	0	0
"97"	"chr9"	3962554	3962655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"98"	"chr7"	4006840	4006941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6890.11037907321	0	0	0	0	0	0	0	0	0	0	0	0	4104.67578929471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8373.12100418738	0	0	0	0	6775.08971332215	0	9144.98567070408	0	0	8440.50485404057	0	0	0	0	0	0	0	0	0	0	0	8620.71018078233	0	0	0	0	0	8194.05249980152	0	0	0
"99"	"chr5"	4029055	4029156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4400.56102668548	6002.559537156	0	0	0	2620.59561990966	4904.08706798805
"100"	"chr16"	4142358	4142459	0	0	0	0	6501.33944300981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"101"	"chr19"	4212646	4212747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6266.52209487665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"102"	"chr12"	4321086	4321187	0	0	0	0	0	0	0	0	0	0	0	0	7670.53839474256	0	0	0	0	0	0	0	0	5212.45028568459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6187.81130286448	9742.73487291241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4705.49549493902	0	0	0
"103"	"chrY"	4344758	4344859	0	0	0	0	0	7648.63463883336	0	0	8031.06637077455	0	0	0	0	0	0	0	0	0	7483.40239194065	0	0	0	5980.29265704341	0	0	0	0	0	0	6674.5777376954	6772.71871967316	0	0	0	0	0	0	0	0	6461.46584260014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7115.95460209288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"104"	"chr16"	4369092	4369193	0	0	0	0	0	0	0	0	0	0	0	8327.38925774004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9742.73487291241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6246.95091569222	0	0	0
"105"	"chr9"	4371240	4371341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"106"	"chr19"	4400659	4400760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2733.35807663611	0	0	0	0	0	0	0	0	0	0	7366.55692138851	0	3733.94179184055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3894.20316821861	0	0	0
"107"	"chr16"	4416642	4416743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2999.57755187263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8218.85047792932	6063.67433953345	0	5410.38215390893	0	0	0	0	0	0	0	0
"108"	"chr3"	4438470	4438571	0	0	0	0	0	9656.40123152459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5410.38215390893	0	0	0	0	0	0	0	0
"109"	"chr17"	4514336	4514437	0	0	0	0	0	0	10803.6641554947	0	0	8872.49011394292	0	5606.55910422374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7904.25507371271	0	0	0	0	0	0	0	7601.73263397363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9223.37664745288	0	0	0	0	0	0	0	0	0	0	0
"110"	"chr17"	4639061	4639162	0	0	0	0	9656.40123152459	0	0	0	13958.7582159112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"111"	"chr16"	4654213	4654314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"112"	"chr11"	4688383	4688484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"113"	"chr2"	4715282	4715383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9502.08113958215	9988.2370800857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"114"	"chr17"	4719867	4719968	0	0	0	0	0	0	0	0	0	0	0	1978.78556619367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11325.6585372966	6775.08971332215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"115"	"chr3"	4722198	4722299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4673.04996151857	0	0	0	0	0	0	0	0	0	0	9176.20416603282	1794.97753272135	0	0	0	0	0	0	1856.23703852626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"116"	"chr7"	4725464	4725565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7550.11947951532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"117"	"chr10"	4736219	4736320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415.079574198337	750.889995490627	761.930855963124	0	0	616.899695209428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7269.77346322016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"118"	"chr6"	4810067	4810261	0	10104.3786082707	0	8819.46868548064	9706.17649565041	0	501.200914429956	0	0	0	0	8713.71143982247	5693.59550949876	0	0	5643.73439846806	7410.71594782035	0	7012.79667450642	0	0	0	0	0	0	5661.96718860942	0	0	0	0	0	0	0	0	0	230.135050486958	0	0	0	0	0	0	0	0	0	0	0	0	4670.90740397711	10391.5836063869	0	0	5892.38767442075	4673.09326397691	4301.41357734342	0	0	0	0	0	0	4777.22060025084	0	0	0	0	0	1377.53616290861	0	0	0	0	0	0	0	0	0
"119"	"chr4"	4838861	4838962	0	16062.1327415105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"120"	"chr5"	4862686	4862787	0	0	0	0	9656.40123152459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8157.60062628054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6742.93172556429	0	0	9070.54415705466	0	0	0	0	0	0
"121"	"chr3"	4905456	4905557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2365.13239661677	0	0	0	0	0	0	0
"122"	"chr3"	4906489	4906590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8411.12102323138	0	0	0	0	0	0	0	0	0	0	12334.8756346671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"123"	"chr17"	4934403	4934504	0	0	0	0	0	0	0	0	0	0	0	0	8354.051717038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5744.52583361052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"124"	"chr17"	4997586	4997687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6055.30258430246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9569.23606707069	0	0	0	0	0	0	0	0	0	0
"125"	"chr16"	5033889	5033990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"126"	"chr6"	5082750	5082868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274.82073924048	0	6405.28509818561	0	0	0	0	0	0	0	0	0	1263.21768720247	0	0	0	0	0	0	0	0	0	8306.94155814567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5284.75811146746	0	0	0	0	876.682391263954	0	0	0	0	0	0	0	0	0
"127"	"chr6"	5143727	5143828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7614.31224707293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9669.95181990443	0	1817.07013188587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"128"	"chr3"	5161478	5161579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8194.05249980152	0	0	0
"129"	"chr6"	5260980	5261081	0	0	0	0	0	0	0	0	0	0	8790.51686420617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5088.97331308298	0	1706.33998993927	0	0	0	0	0	11409.508688829
"130"	"chr4"	5365893	5365994	0	0	0	0	0	9465.185365554	0	0	0	0	7068.66304544593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7633.25663635639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"131"	"chr16"	5428980	5429081	0	0	9656.40123152459	0	9656.40123152459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9564.0997257256	0	0	8620.71018078233	0	0	0	0	0	0	0	0	0
"132"	"chr20"	5582455	5582556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10809.6157434416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7107.61242685934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"133"	"chr11"	5620777	5620878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9170.60966401194	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"134"	"chr7"	5642054	5642155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4633.52883631814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"135"	"chr17"	5694645	5694746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6922.98546846052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9170.60966401194	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"136"	"chr9"	5869900	5870001	0	0	0	4303.76855628072	0	0	6738.91922570869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2167.63777636666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4220.9462909024	0	0	0	0	0	0
"137"	"chr1"	5975342	5975443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2048.86281334858	0	0	0	0	0	0	0	0	0	0	0	4158.96596263602	0	4074.49856615121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9070.54415705466	0	0	0	0	0	0
"138"	"chr17"	6054565	6054666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"139"	"chr4"	6200573	6200674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4821.81502082442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9953.26550243888	0	0	0	0	0	0	0
"140"	"chr1"	6205314	6205415	0	0	0	0	0	956.079329853929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
